Id,Action
286,0.9606809224774177
287,0.9971671411281071
288,0.9428229685113527
289,0.9048503777864816
290,0.982625830030289
291,0.8160300651805161
292,0.9596170313130753
293,0.9748860382246404
294,0.9639981802273339
295,0.9760248518416142
296,0.7968201527153457
297,0.8289418604100524
298,0.9760248518416142
299,0.8255718694247743
300,0.9860382246837651
301,0.9515890389370141
302,0.9477779487537813
303,0.8565109104774808
304,0.9049545252179542
305,0.9596170313130753
306,0.9548950599395847
307,0.9068594106860589
308,0.9968859790644073
309,0.9125058957860119
310,0.9715790514634872
311,0.9948427323284635
312,0.8908164693286297
313,0.966905733019567
314,0.9249739988313918
315,0.9853566218722991
316,0.9814461502645211
317,0.831722985486819
318,0.9858468921100569
319,0.9076572634600566
320,0.9910824737887428
321,0.9687865908027818
322,0.8255718694247743
323,0.9687865908027818
324,0.9624022110261298
325,0.9624022110261298
326,0.947995564110882
327,0.9957019372845336
328,0.9635503329614246
329,0.9216098675971099
330,0.9806713076501068
331,0.9627467492849497
332,0.9309758920801905
333,0.9838330912307011
334,0.8815355645462987
335,0.9845592955750906
336,0.9481168429066127
337,0.961382099706151
338,0.9600120461360301
339,0.9222393951063297
340,0.904951434804031
341,0.9798254448629165
342,0.9725861043321805
343,0.9509377344590884
344,0.9365553680742283
345,0.9994210859559111
346,0.9273355418817539
347,0.8933016028158891
348,0.9708911385034953
349,0.9975901080016224
350,0.9860382246837651
351,0.8879436856569835
352,0.9984938152043383
353,0.9644430867049922
354,0.9408315043295152
355,0.9653701658187308
356,0.9641150175567569
357,0.902270230021022
358,0.9354322668721352
359,0.9725861043321805
360,0.949453168848831
361,0.9698977983059145
362,0.9623421049766457
363,0.9641150175567569
364,0.8442626494609118
365,0.9747502886967605
366,0.9607946520941706
367,0.928411991263061
368,0.9687865908027818
369,0.9049545252179542
370,0.9609421423415558
371,0.9643385648772195
372,0.9607946520941706
373,0.8289418604100524
374,0.9639981802273339
375,0.79784002537818
376,0.9794301254799911
377,0.8289418604100524
378,0.9480958635363171
379,0.9817278164017115
380,0.9049545252179542
381,0.8289418604100524
382,0.9538172026446239
383,0.9993045376561931
384,0.9098623821430621
385,0.8942554574653268
386,0.9748860382246404
387,0.9873142331743099
388,0.9013907138260984
389,0.8934420487637892
390,0.9643385648772195
391,0.9808191747423836
392,0.9977061192860615
393,0.9602364316077764
394,0.9785457926268033
395,0.9049545252179542
396,0.9926110888750338
397,0.9860382246837651
398,0.9365553680742283
399,0.9828558241438143
400,0.9515890389370141
401,0.9721285322086157
402,0.9760248518416142
403,0.9785294916834438
404,0.9748860382246404
405,0.9817278164017115
406,0.8781079923505756
407,0.9123489991913893
408,0.9748860382246404
409,0.9643385648772195
410,0.9354322668721352
411,0.9930791364553986
412,0.9049545252179542
413,0.8160300651805161
414,0.9354507394788932
415,0.9687865908027818
416,0.9438218552451961
417,0.9531082060074271
418,0.8902580438268629
419,0.9736159582945945
420,0.8850343521694265
421,0.9923526186571331
422,0.907991193757191
423,0.904951434804031
424,0.78440043018144745
425,0.9580579632598888
426,0.9860382246837651
427,0.9725962587112155
428,0.9274475393626119
429,0.86427660926814
430,0.9704926293495445
431,0.9477779487537813
432,0.961891065472827
433,0.9481168429066127
434,0.8255718694247743
435,0.9796271064462194
436,0.998210478628014
437,0.9575752438472617
438,0.8139589149775802
439,0.8908164693286297
440,0.9403994607776072
441,0.9596170313130753
442,0.9687865908027818
443,0.929385261519048
444,0.9627467492849497
445,0.8255968185771781
446,0.9832715232773787
447,0.8160300651805161
448,0.9868430692406026
449,0.9856378568032018
450,0.896340965549251
451,0.831722985486819
452,0.9274475393626119
453,0.9480044218051507
454,0.9312354103868882
455,0.9735415487811034
456,0.9768609280339489
457,0.9904395561120399
458,0.9481879020619072
459,0.9495973871200235
460,0.9515890389370141
461,0.8255968185771781
462,0.9909206028831808
463,0.9280487151726495
464,0.9654268694498463
465,0.9827521392729397
466,0.9806713076501068
467,0.780780767668032
468,0.916216492177196
469,0.8933016028158891
470,0.9480958635363171
471,0.9868326402848188
472,0.9695609665186893
473,0.9703915965775618
474,0.9428229685113527
475,0.9591654721680667
476,0.9048503777864816
477,0.952769545767772
478,0.962452250489037
479,0.9909206028831808
480,0.9515890389370141
481,0.9515890389370141
482,0.7361913947455451
483,0.9817278164017115
484,0.9725861043321805
485,0.9687865908027818
486,0.9452680000369944
487,0.904951434804031
488,0.9494612135771222
489,0.9705035356549289
490,0.9452680000369944
491,0.9538172026446239
492,0.9495973871200235
493,0.8139589149775802
494,0.9515890389370141
495,0.9710139535366387
496,0.9970978589616454
497,0.9506321151690803
498,0.9635503329614246
499,0.976696922888589
500,0.9431975000643699
501,0.9721285322086157
502,0.9474740381548827
503,0.9591654721680667
504,0.9654268694498463
505,0.9158845940511864
506,0.9817278164017115
507,0.9480044218051507
508,0.9068594106860589
509,0.9309758920801905
510,0.84810974984558
511,0.8255968185771781
512,0.9917980871951491
513,0.8731688913336589
514,0.8255718694247743
515,0.9652951387269051
516,0.9868690453448956
517,0.9703530353960075
518,0.9736697199525995
519,0.8538795572648639
520,0.8992650751142944
521,0.981155106340879
522,0.8995271355501754
523,0.9581516896656376
524,0.9549614363033393
525,0.959530140367028
526,0.8356504405387409
527,0.927130181734793
528,0.9669746583562495
529,0.931066016116733
530,0.9868430692406026
531,0.8588082791725076
532,0.9249739988313918
533,0.9515890389370141
534,0.8617409338503257
535,0.9624022110261298
536,0.9457064621594824
537,0.9984778271559871
538,0.9249739988313918
539,0.9580498319978396
540,0.9690200232779406
541,0.9108288102685502
542,0.9619512193607445
543,0.951098799841059
544,0.9579978716153721
545,0.9481401994148704
546,0.929282958377949
547,0.9640476328074241
548,0.8662529115222036
549,0.9358813156780434
550,0.9730370072345325
551,0.9841245506492964
552,0.8255718694247743
553,0.9742728584071431
554,0.9365094825839887
555,0.9511465445091644
556,0.9452680000369944
557,0.9697979367627978
558,0.9274475393626119
559,0.959530140367028
560,0.9473194207743558
561,0.8388402952873141
562,0.952769545767772
563,0.9905279854078158
564,0.9515890389370141
565,0.9964192546391268
566,0.745984358034679
567,0.9619762244056915
568,0.8257403512840612
569,0.9538172026446239
570,0.8902580438268629
571,0.8255968185771781
572,0.9699453534241387
573,0.7968201527153457
574,0.8257403512840612
575,0.9817278164017115
576,0.9147826116597916
577,0.9729515850376983
578,0.9879202441173323
579,0.8205203493037968
580,0.9135321401369595
581,0.9868690453448956
582,0.9743145511960125
583,0.9123489991913893
584,0.929385261519048
585,0.962452250489037
586,0.9975409584616539
587,0.9934529841670678
588,0.9249739988313918
589,0.9520738886920656
590,0.9280487151726495
591,0.958490984500675
592,0.9287149435447395
593,0.8698541665634408
594,0.9977661353209515
595,0.9817278164017115
596,0.9721285322086157
597,0.9838796430363278
598,0.8388402952873141
599,0.947995564110882
600,0.9076572634600566
601,0.9705035356549289
602,0.9400392160148626
603,0.99572156775323994
604,0.961216252568049
605,0.8887522079284521
606,0.9068594106860589
607,0.9515890389370141
608,0.8538919476524977
609,0.9737767711035094
610,0.9575632985890713
611,0.9878223925882752
612,0.7390561908586921
613,0.9928304837867599
614,0.8356504405387409
615,0.9860382246837651
616,0.9094248835979409
617,0.9654268694498463
618,0.8257403512840612
619,0.9654228030549683
620,0.9511465445091644
621,0.9607946520941706
622,0.9841245506492964
623,0.9652951387269051
624,0.9049545252179542
625,0.8887522079284521
626,0.9646519099338887
627,0.941509264094745
628,0.9222393951063297
629,0.996733524630039
630,0.9806286035496387
631,0.9068594106860589
632,0.9725861043321805
633,0.9147826116597916
634,0.9878223925882752
635,0.9198617596259592
636,0.9619260553686482
637,0.9866831774381357
638,0.9639981802273339
639,0.9048503777864816
640,0.9817278164017115
641,0.967162150752725
642,0.9409605013103183
643,0.9721285322086157
644,0.9961638022623476
645,0.9340280368234124
646,0.8992650751142944
647,0.9274475393626119
648,0.9839288180324243
649,0.9596170313130753
650,0.916216492177196
651,0.9134687809934725
652,0.9515890389370141
653,0.9571010315039888
654,0.9794301254799911
655,0.9193540374971105
656,0.9768609280339489
657,0.9684258187247621
658,0.9571010315039888
659,0.9817278164017115
660,0.9750261284151724
661,0.9921758469034623
662,0.8912569528065984
663,0.9193540374971105
664,0.9721285322086157
665,0.8927063619804211
666,0.9594989187375206
667,0.9048503777864816
668,0.9425788823331632
669,0.902270230021022
670,0.9249739988313918
671,0.7740357509706925
672,0.9158845940511864
673,0.9352795332112178
674,0.8674178968438664
675,0.9193540374971105
676,0.9710139535366387
677,0.8902580438268629
678,0.929282958377949
679,0.985148915390301
680,0.9808191747423836
681,0.9515890389370141
682,0.8255968185771781
683,0.9481168429066127
684,0.929282958377949
685,0.9741211412591791
686,0.9298345141609837
687,0.9538172026446239
688,0.9619198790636899
689,0.9760248518416142
690,0.9441533499328375
691,0.9909206028831808
692,0.9594989187375206
693,0.831722985486819
694,0.9781602336470935
695,0.9810641850179842
696,0.9241405461522688
697,0.993029815687802
698,0.967162150752725
699,0.9699453534241387
700,0.9725861043321805
701,0.9204304808306313
702,0.9817278164017115
703,0.9808429631304622
704,0.9349343281332001
705,0.9669986058540686
706,0.8388402952873141
707,0.9817278164017115
708,0.9748860382246404
709,0.9768297018509339
710,0.9794301254799911
711,0.9892603945106834
712,0.9870192799408514
713,0.964289045644433
714,0.9878563938303577
715,0.9856035547782336
716,0.9048503777864816
717,0.9967898108424296
718,0.9654268694498463
719,0.9904948053186565
720,0.9354322668721352
721,0.8365857840110252
722,0.8674178968438664
723,0.9253817501405881
724,0.8196646771080739
725,0.9506321151690803
726,0.9627467492849497
727,0.906323066374284
728,0.9817278164017115
729,0.9669986058540686
730,0.902270230021022
731,0.8343809108862643
732,0.9860382246837651
733,0.9741189266880991
734,0.9748860382246404
735,0.8255968185771781
736,0.9481168429066127
737,0.9538172026446239
738,0.9495973871200235
739,0.9654268694498463
740,0.9644430867049922
741,0.9729515850376983
742,0.9597968068588395
743,0.9794301254799911
744,0.9511465445091644
745,0.9582654986702879
746,0.9645553796513541
747,0.9808429631304622
748,0.9760248518416142
749,0.9652380191030568
750,0.9748860382246404
751,0.9408315043295152
752,0.966530172856107
753,0.9068594106860589
754,0.980058011013584
755,0.8882658621099144
756,0.9249739988313918
757,0.9930420289274184
758,0.9604328017720661
759,0.8155507330858269
760,0.9495973871200235
761,0.9499101934413423
762,0.9350934018787769
763,0.9596170313130753
764,0.8762927329849826
765,0.9495973871200235
766,0.9635503329614246
767,0.9742728584071431
768,0.9697979367627978
769,0.9910848254125398
770,0.9718748860592261
771,0.9878563938303577
772,0.9538172026446239
773,0.9883892391380767
774,0.9098623821430621
775,0.9682118312037448
776,0.8289418604100524
777,0.8995271355501754
778,0.9757172411421939
779,0.9098623821430621
780,0.904951434804031
781,0.8289418604100524
782,0.9515890389370141
783,0.9909206028831808
784,0.8671809766769337
785,0.9704926293495445
786,0.9741368679437825
787,0.966905733019567
788,0.9400392160148626
789,0.9652380191030568
790,0.975749365967916
791,0.9593584459381347
792,0.9794301254799911
793,0.9198617596259592
794,0.9889479839453144
795,0.906323066374284
796,0.9176618826842199
797,0.9316653697513136
798,0.9768297018509339
799,0.9665741659650755
800,0.9985136657085285
801,0.9669986058540686
802,0.9794301254799911
803,0.9548950599395847
804,0.9495973871200235
805,0.9193540374971105
806,0.9870192799408514
807,0.8356504405387409
808,0.8205203493037968
809,0.9823339434254024
810,0.9878223925882752
811,0.9747502886967605
812,0.8442626494609118
813,0.9945538393373857
814,0.8902580438268629
815,0.8617409338503257
816,0.9945538393373857
817,0.9705035356549289
818,0.9781602336470935
819,0.959530140367028
820,0.9076572634600566
821,0.9035677525318722
822,0.9596170313130753
823,0.9794301254799911
824,0.9763751690793195
825,0.9853566218722991
826,0.8356504405387409
827,0.97715472287476
828,0.9210821123753518
829,0.9718748860592261
830,0.9791344250971711
831,0.9748860382246404
832,0.9976791648005268
833,0.9625329010642234
834,0.9737176021931785
835,0.9579978716153721
836,0.9872582440257128
837,0.9627839420584268
838,0.9905759619328641
839,0.9249739988313918
840,0.9515890389370141
841,0.952769545767772
842,0.9791344250971711
843,0.9748860382246404
844,0.9511465445091644
845,0.9640476328074241
846,0.9910182047664833
847,0.8388402952873141
848,0.974561191383378
849,0.9654850351744204
850,0.9515890389370141
851,0.9495973871200235
852,0.9641150175567569
853,0.9358813156780434
854,0.8289418604100524
855,0.902270230021022
856,0.9329098852174194
857,0.9367732712216233
858,0.9877301657111913
859,0.97939214785133
860,0.9924777982823401
861,0.952769545767772
862,0.9378598255616644
863,0.9274219036764492
864,0.9633519735017471
865,0.8733210930591052
866,0.9515890389370141
867,0.9374839546230289
868,0.9431975000643699
869,0.9809019853312299
870,0.9798254448629165
871,0.902270230021022
872,0.8815355645462987
873,0.9732913219553558
874,0.9123489991913893
875,0.9697979367627978
876,0.9809970305625321
877,0.9531082060074271
878,0.8815355645462987
879,0.9721583923286594
880,0.9452680000369944
881,0.902270230021022
882,0.9868430692406026
883,0.9747502886967605
884,0.9686787418755795
885,0.9400392160148626
886,0.9909206028831808
887,0.9625329010642234
888,0.9905279854078158
889,0.952769545767772
890,0.997778655743577
891,0.997778655743577
892,0.9255343056443581
893,0.8772351965095629
894,0.9941218819538578
895,0.9441533499328375
896,0.9860382246837651
897,0.9327918853318449
898,0.9969161787195807
899,0.9725861043321805
900,0.9646519099338887
901,0.9222393951063297
902,0.9879952182968494
903,0.9637828028510932
904,0.9653701658187308
905,0.9909206028831808
906,0.9798254448629165
907,0.9977239069388498
908,0.9988413879678921
909,0.9639981802273339
910,0.8857242501873291
911,0.9725861043321805
912,0.9441533499328375
913,0.9596170313130753
914,0.9911445075117549
915,0.9591423564232378
916,0.8673580198606434
917,0.9591654721680667
918,0.8751272047613706
919,0.9950371343373854
920,0.9580579632598888
921,0.9816366278499702
922,0.9858844002582524
923,0.9098623821430621
924,0.9108288102685502
925,0.8617409338503257
926,0.9817278164017115
927,0.951098799841059
928,0.9721285322086157
929,0.9905279854078158
930,0.9703530353960075
931,0.9764332608349466
932,0.9309758920801905
933,0.9798254448629165
934,0.9742728584071431
935,0.9274528185954911
936,0.8289418604100524
937,0.9677299835556148
938,0.9794301254799911
939,0.8356504405387409
940,0.9495973871200235
941,0.9687865908027818
942,0.9511465445091644
943,0.9923947588826723
944,0.9653701658187308
945,0.9062201134944748
946,0.9593584459381347
947,0.9515890389370141
948,0.8388402952873141
949,0.9756272765394416
950,0.9838330912307011
951,0.9860382246837651
952,0.9094248835979409
953,0.9644430867049922
954,0.9627467492849497
955,0.964289045644433
956,0.7802456282983202
957,0.9098623821430621
958,0.9049545252179542
959,0.9094248835979409
960,0.78440043018144745
961,0.9048503777864816
962,0.9789845680956312
963,0.9494612135771222
964,0.8388402952873141
965,0.9098623821430621
966,0.9808191747423836
967,0.9824703319779351
968,0.9654268694498463
969,0.8933016028158891
970,0.9850362731649109
971,0.8674178968438664
972,0.9794301254799911
973,0.9863516652248889
974,0.9814414299474341
975,0.8889130330733584
976,0.8112645911612181
977,0.9048503777864816
978,0.8912569528065984
979,0.9481168429066127
980,0.8255968185771781
981,0.9687865908027818
982,0.9657029050363108
983,0.999206328901514
984,0.8289418604100524
985,0.9749349906685792
986,0.9452680000369944
987,0.9960816434648835
988,0.9905279854078158
989,0.9495973871200235
990,0.9713950778480079
991,0.9697979367627978
992,0.9548950599395847
993,0.9748860382246404
994,0.9859240834513964
995,0.9593584459381347
996,0.9636812199735358
997,0.861687629257855
998,0.9049545252179542
999,0.9652426344670093
1000,0.9765558912772518
1001,0.9860382246837651
1002,0.963365419457134
1003,0.9637828028510932
1004,0.929282958377949
1005,0.9729515850376983
1006,0.7740357509706925
1007,0.9737767711035094
1008,0.9477779487537813
1009,0.9860382246837651
1010,0.9747502886967605
1011,0.971514379515201
1012,0.9607946520941706
1013,0.9521545947633163
1014,0.9690200232779406
1015,0.9594989187375206
1016,0.993029815687802
1017,0.9596170313130753
1018,0.9291590304706507
1019,0.902270230021022
1020,0.9495973871200235
1021,0.9098623821430621
1022,0.9401558818465424
1023,0.8388402952873141
1024,0.9106368244107551
1025,0.9924777982823401
1026,0.9274475393626119
1027,0.9791344250971711
1028,0.962452250489037
1029,0.9477779487537813
1030,0.9428229685113527
1031,0.9158845940511864
1032,0.9964192546391268
1033,0.9678409908992579
1034,0.9249739988313918
1035,0.9748860382246404
1036,0.9434409653771157
1037,0.8343809108862643
1038,0.9431692494723581
1039,0.9481168429066127
1040,0.9860382246837651
1041,0.959530140367028
1042,0.9860382246837651
1043,0.929282958377949
1044,0.8365857840110252
1045,0.9274219036764492
1046,0.97942753623209
1047,0.9721285322086157
1048,0.9868326402848188
1049,0.8617409338503257
1050,0.9910824737887428
1051,0.9639981802273339
1052,0.8777919383660947
1053,0.9646519099338887
1054,0.9594989187375206
1055,0.9625329010642234
1056,0.904951434804031
1057,0.9481168429066127
1058,0.9495973871200235
1059,0.9579978716153721
1060,0.959530140367028
1061,0.9710139535366387
1062,0.9596170313130753
1063,0.9048503777864816
1064,0.9123489991913893
1065,0.9948427323284635
1066,0.9809019853312299
1067,0.9309758920801905
1068,0.8255718694247743
1069,0.9013907138260984
1070,0.9944100750674406
1071,0.963549212966223
1072,0.9817278164017115
1073,0.9113231070592996
1074,0.9901141088475466
1075,0.9641150175567569
1076,0.9098623821430621
1077,0.8934420487637892
1078,0.962452250489037
1079,0.9304132177023716
1080,0.8772351965095629
1081,0.9987932205935321
1082,0.9398149623393188
1083,0.9515890389370141
1084,0.9814461502645211
1085,0.9048503777864816
1086,0.99572156775323994
1087,0.962452250489037
1088,0.9725861043321805
1089,0.9389271379385352
1090,0.9737767711035094
1091,0.8881333617345425
1092,0.9978167311715943
1093,0.9515890389370141
1094,0.9814089247384713
1095,0.9985851558910831
1096,0.9635503329614246
1097,0.9748860382246404
1098,0.9693381149026652
1099,0.9591654721680667
1100,0.8388402952873141
1101,0.904951434804031
1102,0.9704926293495445
1103,0.9945538393373857
1104,0.959530140367028
1105,0.9515890389370141
1106,0.9860382246837651
1107,0.9886161151874948
1108,0.9809019853312299
1109,0.975521980933572
1110,0.91720991917539485
1111,0.9878223925882752
1112,0.9890742742542661
1113,0.970217513070524
1114,0.9596170313130753
1115,0.9499101934413423
1116,0.9591654721680667
1117,0.8196646771080739
1118,0.8815355645462987
1119,0.9198617596259592
1120,0.9367732712216233
1121,0.9661477480491542
1122,0.9367732712216233
1123,0.8698541665634408
1124,0.9158845940511864
1125,0.9594989187375206
1126,0.9358813156780434
1127,0.9778306859402734
1128,0.9869294234919588
1129,0.9123489991913893
1130,0.9817278164017115
1131,0.9768609280339489
1132,0.8815355645462987
1133,0.9386990726544342
1134,0.9930791364553986
1135,0.907991193757191
1136,0.9510938263388301
1137,0.9806713076501068
1138,0.9697979367627978
1139,0.9911965758297437
1140,0.7118063291916178
1141,0.9669986058540686
1142,0.9654268694498463
1143,0.9549614363033393
1144,0.9860382246837651
1145,0.9704926293495445
1146,0.99572156775323994
1147,0.9568019379232598
1148,0.8617409338503257
1149,0.9511465445091644
1150,0.9705035356549289
1151,0.9935338596369048
1152,0.9687865908027818
1153,0.9748860382246404
1154,0.8809088357371927
1155,0.9945538393373857
1156,0.9721285322086157
1157,0.91720991917539485
1158,0.9640476328074241
1159,0.9548950599395847
1160,0.8992650751142944
1161,0.9708911385034953
1162,0.9885033473421305
1163,0.9049545252179542
1164,0.967559460681931
1165,0.9722663958774632
1166,0.9926110888750338
1167,0.985605810922289
1168,0.9619762244056915
1169,0.929385261519048
1170,0.9646519099338887
1171,0.9950371343373854
1172,0.9687865908027818
1173,0.9641150175567569
1174,0.9817278164017115
1175,0.9704926293495445
1176,0.9657029050363108
1177,0.9652380191030568
1178,0.951098799841059
1179,0.9676737668059953
1180,0.8257403512840612
1181,0.9651312749199106
1182,0.9934950967210577
1183,0.9644430867049922
1184,0.9241405461522688
1185,0.9671773314289885
1186,0.9713950778480079
1187,0.9428229685113527
1188,0.8289418604100524
1189,0.9858844002582524
1190,0.9596170313130753
1191,0.952769545767772
1192,0.9860382246837651
1193,0.9434605009056123
1194,0.9431975000643699
1195,0.8289418604100524
1196,0.9367732712216233
1197,0.9428229685113527
1198,0.9943201347929597
1199,0.9938568513468591
1200,0.9817278164017115
1201,0.9856378568032018
1202,0.9515890389370141
1203,0.9796271064462194
1204,0.9635503329614246
1205,0.9354507394788932
1206,0.937925659506486
1207,0.9389271379385352
1208,0.9750092597727786
1209,0.9591654721680667
1210,0.8365857840110252
1211,0.8617409338503257
1212,0.9657029050363108
1213,0.962452250489037
1214,0.9725861043321805
1215,0.9878563938303577
1216,0.901172210010064
1217,0.9764742350388131
1218,0.8858350827671578
1219,0.9480958635363171
1220,0.9073363896833623
1221,0.9880945662643185
1222,0.9431975000643699
1223,0.9622125948570341
1224,0.9389271379385352
1225,0.9866831774381357
1226,0.961382099706151
1227,0.9860382246837651
1228,0.9048503777864816
1229,0.9440747170251875
1230,0.9704926293495445
1231,0.9676737668059953
1232,0.9265137314053764
1233,0.9978932978186756
1234,0.9241405461522688
1235,0.929282958377949
1236,0.8388402952873141
1237,0.8934420487637892
1238,0.9860382246837651
1239,0.9748860382246404
1240,0.9721285322086157
1241,0.9691421038379112
1242,0.8762927329849826
1243,0.9690238809866895
1244,0.9817278164017115
1245,0.9740541138006874
1246,0.9384147014773273
1247,0.9749349906685792
1248,0.9817278164017115
1249,0.8992650751142944
1250,0.9916006482388671
1251,0.8587595949405299
1252,0.9669576591522688
1253,0.9098623821430621
1254,0.9495973871200235
1255,0.9751913124124254
1256,0.9909206028831808
1257,0.9088349678536796
1258,0.9596170313130753
1259,0.9035156672871277
1260,0.995955426322721
